id,type,category_id,content
244,乳がん,3.1.3.2.,抗がん剤による心身のダメージから外出する気になれず自宅での生活時間が長くなり、生活する中での楽しみが見い出せず、病気や終末のこと、死について考えるようになった。治療の断念を1～2回考えたこともある。
245,乳がん,3.1.3.2.,抗がん剤の服用をどうするか、いつやめるか。
246,乳がん,3.1.3.2.,抗がん剤をやめる選択をするのか。
247,乳がん,3.1.3.2.,抗がん剤を予定の半分以上続けているが、やめようかと思っている。
248,乳がん,3.1.3.2.,抗がん剤治療の副作用がつらく、治療をやめたいと悩んだ。
249,乳がん,3.1.3.2.,再発後8年経過し、落ち着いた日々を過ごしているが、今の治療をいつ止めるか悩んでいる。
250,乳がん,3.1.3.2.,治療をしない選択はあるのか。
251,乳がん,3.1.3.2.,治療中に気持ちが悪くなり、やる気もなく、いつまで続くのか悩んだ。
252,乳がん,3.1.3.2.,女性ホルモンを抑える薬を5年間飲んだが、手の指がこわばることがあり、このまま飲み続けると指が伸びなくなりそうで薬を休んでみた。指が改善してくると今度は乳がんの再発や転移が恐ろしくなり、再び飲み始めたりと、自己責任で飲んだり休んだりを繰り返した。
253,乳がん,3.1.3.2.,副作用がひどく、抗がん剤の臨床試験は途中で断った。
254,乳がん,3.1.3.2.,副作用の症状や合併症、障害の頻度によって、治療を中断や中止できるのか悩む。
255,乳がん,3.1.3.2.,薬剤の副作用が大きく、治療を中断するか迷った。
256,乳がん,3.1.3.3.,病理でホルモン治療は有効だったが、半年服用したところで肝臓が悪くなって中止してしまった。
257,乳がん,3.1.3.3.,医師からホルモン治療を勧められたが、副作用等のためにホルモン剤を使用できず、不安が大きかった。
258,乳がん,3.1.3.3.,抗がん剤の治療で副作用が相当ひどく出て、治療ができなくなってしまって悩んだ。
259,乳がん,3.1.3.4.,再発なので治療のめどが立ちにくい。
260,乳がん,3.1.3.4.,白血球数が下がり、上がってくるまで治療できず治療の回数が減ってしまう。
261,乳がん,3.1.3.4.,抗がん剤の治療中だが、肝機能の数値が高くて治療が中断している。
262,乳がん,3.1.3.4.,治療が進まず、今年中に終わらせたいと焦っている。
263,乳がん,3.1.3.4.,白血球の減少により病院に行っても抗がん剤点滴ができずに帰宅することになってしまうことがつらい。
264,乳がん,3.1.3.4.,抗がん剤は、外来で行っていたが、白血球が低くなかなか最初の計画通りとはいかず、いつも皮下注射ばかりで辛かった。
265,乳がん,3.1.3.4.,抗がん剤治療中、白血球減少のため、治療が受けられなくなり、中止してもよいものか悩んだ。
266,乳がん,3.1.3.4.,術後のホルモン療法の副作用で手足の関接痛や指のしびれがひどく、日常生活が送れなくなった。主治医と相談し、ホルモン治療を１年弱で中断せざるを得なくなった。
267,乳がん,3.1.3.4.,白血球の値が低くて、治療がなかなか予定通りにできなかった。
268,乳がん,3.1.3.5.,今の治療方法がベストなのか、治る可能性があるのか不安が募った。
269,乳がん,3.1.3.5.,手術後抗がん剤治療を受けないことを選択したが、しばらくそのことが不安の原因になった。
270,乳がん,3.1.3.5.,手術を受けてよかったのか、それとも受けなくて薬での治療が良かったのかと悩んだ。
271,乳がん,3.1.3.5.,再発した時、やはり温存手術にしたためかと悩んだ。
272,乳がん,3.1.3.5.,薬について期間や内容を詳しく説明されなかった。放射線や抗がん剤治療を全くしなかったので、大丈夫なのか不安がずっとあった。定期検診でも触診のみでエコーやマンモグラフィーをやらないことがほとんどだったのでこれでよいのかと悩んだ。
273,乳がん,3.1.3.5.,術後すぐは精神的に落ち着いていたが、抗がん剤治療などをし、手術は失敗だったのではないだろうかなどと悩んだ。
274,乳がん,3.1.3.5.,入院中、転移した患者を見ると、全摘にすべきだったのかと悩んだ。
275,乳がん,3.1.3.5.,温存もできたと思うと、全摘出の手術をしたことを後悔している。
276,乳がん,3.1.3.5.,現在の治療で本当によいのか、他によい方法があるのではないか。
277,乳がん,3.1.3.5.,温存療法後、特に治療は必要ないと放射線や抗がん剤などの治療をしていないが、それでよいのか心配だ。
278,乳がん,3.1.3.6.,抗がん剤治療の副作用があり、がんじゃなくて抗がん剤に殺されそうと不安になった。
279,乳がん,3.1.3.6.,再発を繰り返し、抗がん剤の治療を行っているが、今後体力的に耐えられるかどうか心配。
280,乳がん,3.1.3.6.,転移、再発になったとき、また治療を続けていく気力がわくか。
281,乳がん,3.1.3.7.,抗がん剤を使用する不安がある。
282,乳がん,3.1.3.7.,薬物療法について不安がある。
283,乳がん,3.1.3.7.,がんの治療で治験の話があり、人の役に立てればと始めたが、その後毎年治験の話がきて、悪くなっているのではないかと不安だ。
284,乳がん,3.1.3.7.,もっと最先端の治療を受けられないものか。
285,乳がん,3.1.3.7.,抗がん剤とホルモン剤を服用していて、副作用で一つを止めたが飲まなくて大丈夫だろうかと心配した。
286,乳がん,3.1.3.7.,もし抗がん剤で腫瘍が小さくならなければどうしよう、他の治療法はあるのかと心配した。
287,乳がん,3.1.3.7.,手術後、同室の同病者と治療が違っていたり、治りが自分の方が遅かったりして悩んだ。
288,乳がん,3.1.3.7.,治療や副作用について不安になった。
289,乳がん,3.1.3.7.,ホルモン剤を飲んでいるが、できれば薬は飲みたくないと思っている。
290,乳がん,3.1.3.7.,ホルモン剤の効果がなく、抗がん剤注射をするかといわれ少し怯えた。家族には勧められ始めたが、不安だ。
291,乳がん,3.1.3.7.,抗がん剤の治療をこのまま続けていくのは不安だ。
292,乳がん,3.1.3.7.,抗がん剤と放射線による治療のことで悩んだ。
293,乳がん,3.1.3.7.,常に不安なため、他に良い治療はないかと日夜悩んでいる状況。良い方法があったら是非教えてほしい。
294,乳がん,3.1.3.7.,11年後骨への遠隔転移があり、その治療の影響で顎骨壊死になり、なかなか軽快しない。それに伴い、骨への薬が使用できず抗がん剤治療を7年も続けている。この治療がいつまで続くのかと不安になる。
295,乳がん,3.1.3.7.,1年半にわたる副作用でどうなるのか心配だった。
296,乳がん,3.1.3.7.,2年前に心臓弁膜症の手術を受け、今も薬で治療中なのでそちらとの関係が心配である。
297,乳がん,3.1.3.7.,ある時期抗がん剤が効かなくなり、もうすぐ手術できるというところでしこりが大きくなり、今は違う抗がん剤を使っている。それでがんが小さくなってきているが、また大きくなるのではと不安がいっぱい。
298,乳がん,3.1.3.7.,ステージⅠのがんで悪い所を取れば安心と思っていたが、そうではなく今も治療中。本当に全快などあるのかと思って不安になる。
299,乳がん,3.1.3.7.,放射線治療やRI検査などでの被爆が心配である。
300,乳がん,3.1.3.7.,ホルモン剤による治療が終了した後の経過が気になる。
301,乳がん,3.1.3.7.,ホルモン剤の長期服用を希望しているが、副作用があるため中断しなくてはいけないかもしれないと不安である。
302,乳がん,3.1.3.7.,ホルモン剤の服用を継続しているだけでよいのか。
